1729087341292 2.2286033908561746
1729087342764 3.278183621558544
1729087344381 2.4790065055972015
1729087345806 3.349950927240115
1729087347432 3.408914608099487
1729087349371 2.918450505769686
1729087351315 2.7977537196462414
1729087352767 2.6319433187667567
1729087353881 2.702708419085498
1729087355256 2.9401479185303576
1729087356822 3.153941266741479
1729087358019 3.26575755625755
1729087359832 3.512381678887411
1729087361357 2.7461387031904727
1729087362404 3.1220309191723183
1729087363755 3.0888024724372936
1729087365040 2.6768253420500066
1729087366733 2.8939052860363135
1729087368063 3.682733602897733
1729087369248 3.3110963218961373
1729087370368 2.691449984154372
1729087371475 3.1563399729279213
1729087373266 2.434715904244223
1729087374744 2.54339417886591
1729087376385 3.5465148703293448
1729087378109 2.7262053033832343
1729087379252 3.208075754635437
1729087381167 1.9604237882274331
1729087382471 2.960926425484917
1729087383503 3.640792895911121
1729087384564 3.0402565391574448
1729087385571 3.1245927490633525
1729087386571 2.2832913022171355
1729087387625 3.4696178351442963
1729087389198 2.8102328897005373
1729087391191 2.851324633130591
1729087392557 4.171057714799093
1729087393669 3.3320524102110607
1729087395324 3.1642883754604743
1729087396751 2.2731088099791577
1729087398172 3.3495601134287436
1729087399804 3.588962661383025
1729087401467 2.906572989454435
1729087402724 2.9243602015833896
1729087404542 2.8495051200890416
1729087406051 3.526602151970511
1729087407502 3.3590371184658183
1729087408827 3.0626511521510538
1729087410413 2.392704082657282
1729087411774 3.3521477893827534
1729087413058 2.7562514152985944
1729087414408 3.4280459170730007
1729087415848 2.6004638212575655
1729087417351 2.7889021114564843
1729087419036 2.804028636259427
1729087420611 2.819737415206631
1729087422290 2.6410844721342754
1729087423467 3.2763505811063767
1729087425118 3.4330838190474764
1729087426197 3.0664078707443854
1729087427695 2.7464080192250515
1729087429353 2.855639473288362
1729087430664 3.3311564494178794
1729087432132 3.478819202427003
1729087433223 3.5300811627235786
1729087434508 2.9490544653054567
1729087436116 3.3630174448774013
1729087437398 3.4117432305943747
1729087438736 3.290521702096726
1729087439845 2.441971648624439
1729087441263 3.4389631299730437
1729087442389 3.2627037804357735
1729087443565 2.3399554779107063
1729087444876 3.3745563517974437
1729087446236 3.484399206333901
1729087447698 2.887067885153314
1729087449534 3.299164334224
1729087451015 3.2072937203286247
1729087452742 3.1684394422370796
1729087454153 2.4524857965373164
1729087455526 2.969537438652034
1729087456809 3.1548332001606534
1729087457875 2.469915106364345
1729087459385 2.8276967390639007
1729087460602 3.3292862445646936
1729087462192 2.8041094346381032
1729087463705 3.6921241633815916
1729087465319 3.3144911469699565
1729087467136 3.285554670842197
1729087469105 2.321785871410032
1729087470925 2.401948572138662
1729087472896 2.797133166248615
1729087474680 2.3943496155132524
1729087476579 3.0318854235348818
1729087478152 3.46036199017658
1729087479465 3.1764834959540034
1729087480538 2.1767088896862044
1729087482183 3.414435469305993
1729087483387 2.880862641833068
1729087484707 2.9969497273870793
1729087486415 2.4749022797952014
1729087487437 3.2305924863416866
1729087488472 3.3822511258499137
1729087490109 2.59529140755746
1729087492052 3.1803095257817757
1729087493337 3.1840922294416343
1729087494900 2.4638915104352153
1729087496776 3.366293858721103
1729087498584 3.299248032097241
1729087500147 3.6224940343746863
1729087502136 2.449601553310328
1729087503828 2.6791796926872835
1729087505125 2.7203794130294052
1729087506827 3.179020428185723
1729087508778 2.5598412588557804
1729087510242 2.8411419898912946
1729087511349 3.309715638745912
1729087512729 2.1885635971735296
1729087514520 3.381085656806701
1729087516491 3.0112741105388707
1729087517905 2.568897181214756
1729087519284 2.759956900951302
1729087521227 2.3463876599480042
1729087522458 3.6493018951487723
1729087523826 3.1783922782964042
1729087525618 2.7293081843639775
